Depth[m],Vs[m/sec],Vp[m/sec]
-0,173.348,696.97
-5,173.348,696.97
-10,233.61,710.59
-15,234.12,728.06
-20,236.16,757.17
-25,271.32,780.4
-30,366.05,821.01
-35,378.07,854.67
-40,385.57,904.29
-45,392.35,977.64
-50,399.73,1067.48
-55,407.55,1201.56
-60,418.62,1532.92
-65,428.63,1698.17
-70,450.04,1937.41
-75,483.96,2210.38
-85,556.53,2454.51
