Depth[m],Vs[m/sec],Vp[m/sec]
-0,173.626,1010.94
-5,173.626,1010.94
-10,259.52,1029.2
-15,259.53,1050.48
-20,259.81,1068.57
-25,261.48,1096.46
-30,329.34,1199.62
-35,395.7,1297.22
-40,403.83,1485.31
-45,407.84,1674.66
-50,412.14,1772.7
-55,418.12,2050.22
-60,425.76,2281.86
-65,433.93,2478.52
-70,444.61,2765
-80,466.63,3045.3
