Depth[m],Vs[m/sec],Vp[m/sec]
-0,207,1256.49
-5,207,1256.49
-10,330.06,1272.46
-15,330.15,1298.87
-20,331.17,1353.89
-25,367.73,1419.13
-30,462.93,1465.57
-35,466.32,1549.2
-40,468.27,1635.1
-45,469.25,1745.63
-50,470.39,1852.09
-55,471.59,2153.22
-60,472.86,2401.6
-65,474.35,2730.4
-70,476.07,2924.2
-80,479.27,3568.6
