Depth[m],Vs[m/sec],Vp[m/sec]
-0,152.848,1002.82
-5,152.848,1002.82
-10,273.02,1007.9
-15,273.04,1015.59
-20,273.51,1040.72
-25,292.08,1078.71
-30,417.02,1114.63
-35,421.27,1194.21
-40,423.4,1286.37
-45,426.8,1428.12
-50,431.84,1670.18
-55,437.84,3816.77
-60,447.8,4679.3
-65,479.7,4844.51
-70,513.94,5043.11
-75,536.07,5787.2
-80,551.35,6380.9
-85,565.78,7425.4
-95,579.92,8076
