Depth[m],Vs[m/sec],Vp[m/sec]
-0,222.05,436.98
-5,222.05,436.98
-10,228.66,519.11
-15,286.9,568.62
-20,335.96,623.16
-25,351.68,693.73
-30,380.22,794.49
-35,487.13,920.48
-40,578.34,1027.16
-45,631.35,1257.41
-50,672.06,1532.92
-55,701.21,1651.91
-60,725.19,1765.87
-65,748.74,1856.74
-70,772,1960.45
-75,799.7,2064.41
-80,826.65,2200.82
-85,856.32,2715.56
-90,894.7,2946.03
-95,940.25,3208.4
-105,997.19,3559.4
